id,name,compartment,is_core,is_boundary,is_external_boundary,is_internal_boundary,primary_class,boundary_subtype
MGlcn179_e,mucin-type O-glycan No 179,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn179__rl_e,released mucin-type O-glycan No 179,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn17_e,mucin-type O-glycan No 17,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn17__rl_e,released mucin-type O-glycan No 17,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn180_e,mucin-type O-glycan No 180,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn180__rl_e,released mucin-type O-glycan No 180,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn181_e,mucin-type O-glycan No 181,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn181__rl_e,released mucin-type O-glycan No 181,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn182_e,mucin-type O-glycan No 182,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn182__rl_e,released mucin-type O-glycan No 182,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn183_e,mucin-type O-glycan No 183,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn183__rl_e,released mucin-type O-glycan No 183,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn185_e,mucin-type O-glycan No 185,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn185__rl_e,released mucin-type O-glycan No 185,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn186_e,mucin-type O-glycan No 186,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn186__rl_e,released mucin-type O-glycan No 186,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn187_e,mucin-type O-glycan No 187,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn187__rl_e,released mucin-type O-glycan No 187,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn188_e,mucin-type O-glycan No 188,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn188__rl_e,released mucin-type O-glycan No 188,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn189_e,mucin-type O-glycan No 189,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn189__rl_e,released mucin-type O-glycan No 189,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn18_e,mucin-type O-glycan No 18,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn18__rl_e,released mucin-type O-glycan No 18,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn190_e,mucin-type O-glycan No 190,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn190__rl_e,released mucin-type O-glycan No 190,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn191_e,mucin-type O-glycan No 191,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn191__rl_e,released mucin-type O-glycan No 191,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn192_e,mucin-type O-glycan No 192,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn192__rl_e,released mucin-type O-glycan No 192,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn193_e,mucin-type O-glycan No 193,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn193__rl_e,released mucin-type O-glycan No 193,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn194_e,mucin-type O-glycan No 194,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn194__rl_e,released mucin-type O-glycan No 194,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn195_e,mucin-type O-glycan No 195,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn195__rl_e,released mucin-type O-glycan No 195,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn196_e,mucin-type O-glycan No 196,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn196__rl_e,released mucin-type O-glycan No 196,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn19_e,mucin-type O-glycan No 19,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn19__rl_e,released mucin-type O-glycan No 19,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn20_e,mucin-type O-glycan No 20,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn20__rl_e,released mucin-type O-glycan No 20,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn21_e,mucin-type O-glycan No 21,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn21__rl_e,released mucin-type O-glycan No 21,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn22_e,mucin-type O-glycan No 22,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn22__rl_e,released mucin-type O-glycan No 22,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn23_e,mucin-type O-glycan No 23,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
MGlcn23__rl_e,released mucin-type O-glycan No 23,e,TRUE,TRUE,TRUE,FALSE,core_and_boundary,external_only
