reaction,lb,ub
AMPSO3OX_f,0,1000
AMPSO3OX_r,0,1000
AMPTASECG,0,1000
AMPTASEGC,0,1000
AMY1e,0,1000
AMY2e,0,1000
ANPRT,0,1000
ANS,0,1000
ANS2,0,1000
AOBUTDs,0,1000
APAT_f,0,1000
APAT_r,0,1000
APRAUR,0,1000
ARAI_f,0,1000
ARAI_r,0,1000
ARBTpts,0,1000
ARBabc,0,1000
ARGDA,0,1000
ARGDC,0,1000
ARGN,0,1000
ARGSL_f,0,1000
ARGSL_r,0,1000
ARGSSr_f,0,1000
ARGSSr_r,0,1000
ARGt2r_f,0,1000
ARGt2r_r,0,1000
ASAD_f,0,1000
ASAD_r,0,1000
ASCBPL,0,1000
ASNS1,0,1000
ASNS2,0,1000
ASNt2r_f,0,1000
ASNt2r_r,0,1000
ASP1DC,0,1000
ASPCT,0,1000
ASPKi,0,1000
ASPO1,0,1000
ASPO5,0,1000
ASPO6,0,1000
ASPT,0,1000
ASPTA_f,0,1000
ASPTA_r,0,1000
ASPt2r_f,0,1000
ASPt2r_r,0,1000
ATPPRT,0,1000
ATPS4,0,1000
BACCLi,0,1000
BETALDHx,0,1000
BETALDHy,0,1000
BGLA,0,1000
BGLA1,0,1000
BGLAr_f,0,1000
BGLAr_r,0,1000
BPNT,0,1000
BTCOADH_f,0,1000
BTCOADH_r,0,1000
BTDD_RR_f,0,1000
BTDD_RR_r,0,1000
BTNCLi,0,1000
BTNabc,0,1000
BUP2,0,1000
BUTCTr_f,0,1000
BUTCTr_r,0,1000
BUTKr_f,0,1000
BUTKr_r,0,1000
BUTSO3abc,0,1000
BUTt2r_f,0,1000
BUTt2r_r,0,1000
CADVt_f,0,1000
CADVt_r,0,1000
CAt4i,0,1000
CBIAT_f,0,1000
CBIAT_r,0,1000
CBL1abc,0,1000
CBL2abc,0,1000
CBLAT_f,0,1000
CBLAT_r,0,1000
CBPS,0,1000
CD2abc1,0,1000
CDPGHL,0,1000
CDPGLYCGPT_f,0,1000
CDPGLYCGPT_r,0,1000
CDPMEK,0,1000
CELBpts,0,1000
CGLYabc,0,1000
CHORM,0,1000
CHORS,0,1000
CHRPL,0,1000
CITRAMALS,0,1000
CLPNS140_f,0,1000
CLPNS140_r,0,1000
CLPNS160_f,0,1000
CLPNS160_r,0,1000
CLPNS180_f,0,1000
CLPNS180_r,0,1000
CLPNSAI15_f,0,1000
CLPNSAI15_r,0,1000
CLPNSAI17_f,0,1000
CLPNSAI17_r,0,1000
CLPNSI14_f,0,1000
CLPNSI14_r,0,1000
CLPNSI15_f,0,1000
CLPNSI15_r,0,1000
CLPNSI16_f,0,1000
CLPNSI16_r,0,1000
CLPNSI17_f,0,1000
CLPNSI17_r,0,1000
CMLDC,0,1000
CO2t_f,0,1000
CO2t_r,0,1000
COBALTt5_f,0,1000
COBALTt5_r,0,1000
CPC2MT,0,1000
CPC3MT,0,1000
CPC4MT,0,1000
CPC5MT,0,1000
CPC6MT,0,1000
CPC6R,0,1000
CPC8MM_f,0,1000
CPC8MM_r,0,1000
CPPPGO,0,1000
CPPPGO2,0,1000
CRO4t3_f,0,1000
CRO4t3_r,0,1000
CS,0,1000
CSNt2,0,1000
CTPS1,0,1000
CTPS2,0,1000
CYRDAAT,0,1000
CYRDAS,0,1000
CYSDS,0,1000
CYSS,0,1000
CYSS3r_f,0,1000
CYSS3r_r,0,1000
CYSTGL,0,1000
CYSTS,0,1000
CYSt2r_f,0,1000
CYSt2r_r,0,1000
CYTBD,0,1000
CYTD,0,1000
CYTDK1,0,1000
CYTDK2,0,1000
CYTDK3,0,1000
CYTDK4,0,1000
CYTDt2r_f,0,1000
CYTDt2r_r,0,1000
CYTK1_f,0,1000
CYTK1_r,0,1000
CYTK2_f,0,1000
CYTK2_r,0,1000
Cuabc,0,1000
Cut1,0,1000
DADA,0,1000
DADNt2r_f,0,1000
DADNt2r_r,0,1000
DAGK120,0,1000
DAGK140,0,1000
DAGK141,0,1000
DAGK160,0,1000
DAGK161,0,1000
DAGK180,0,1000
DAGK181,0,1000
DALAt2r_f,0,1000
DALAt2r_r,0,1000
DAPDAi,0,1000
DAPDC,0,1000
DAPE_f,0,1000
DAPE_r,0,1000
DASYN120,0,1000
DASYN140,0,1000
DASYN141,0,1000
DASYN160,0,1000
DASYN161,0,1000
DASYN180,0,1000
DASYN181,0,1000
DASYNAI15,0,1000
DASYNAI17,0,1000
DASYNI14,0,1000
DASYNI15,0,1000
DASYNI16,0,1000
DASYNI17,0,1000
DB4PS,0,1000
DBTS,0,1000
DCMPDA_f,0,1000
DCMPDA_r,0,1000
DCTPD,0,1000
DCTPD2,0,1000
DCYTD,0,1000
DCYTt2r_f,0,1000
DCYTt2r_r,0,1000
DDCAt_f,0,1000
DDCAt_r,0,1000
DDGLK,0,1000
DDPA,0,1000
DDPGA_f,0,1000
DDPGA_r,0,1000
DEXTRINASE,0,1000
DEXTRINabc,0,1000
DGK1_f,0,1000
DGK1_r,0,1000
DGSNt2,0,1000
DHAD1,0,1000
DHAD2,0,1000
DHAK,0,1000
DHAPT,0,1000
DHDPRyr_f,0,1000
DHDPRyr_r,0,1000
DHDPS,0,1000
DHFOR2_f,0,1000
DHFOR2_r,0,1000
DHFR_f,0,1000
DHFR_r,0,1000
DHFS,0,1000
DHNAOT4,0,1000
DHNPA,0,1000
DHORD2,0,1000
DHORD5,0,1000
DHORDfum,0,1000
DHORDi,0,1000
DHORTS_f,0,1000
DHORTS_r,0,1000
DHPM1,0,1000
DHPM2,0,1000
DHPPDA,0,1000
DHPS,0,1000
DHQS,0,1000
DHQTi,0,1000
DINSt2,0,1000
DMATT,0,1000
DMPPS,0,1000
DMPPS2r_f,0,1000
DMPPS2r_r,0,1000
DMQMT,0,1000
DM_2HYMEPH,0,1000
DM_2obut_c,0,1000
DM_4HBA,0,1000
DM_5DRIB,0,1000
DM_5MTR,0,1000
DM_GCALD,0,1000
DM_HQN,0,1000
DM_atp_c,0,1000
DM_btn,0,1000
DM_clpn140_c,0,1000
DM_clpn160_c,0,1000
DM_clpn180_c,0,1000
DM_clpnai15_c,0,1000
DM_clpnai17_c,0,1000
DM_clpni15_c,0,1000
DM_clpni16_c,0,1000
DM_clpni17_c,0,1000
DM_dad_5,0,1000
DM_dhptd_c_f,0,1000
DM_dhptd_c_r,0,1000
DM_teich__45__BS_c,0,1000
DPCOAK,0,1000
DPRr_f,0,1000
DPRr_r,0,1000
DRBK,0,1000
DRIBabc,0,1000
DRPAr_f,0,1000
DRPAr_r,0,1000
DTMPK,0,1000
DURAD_f,0,1000
DURAD_r,0,1000
DURAD2_f,0,1000
DURAD2_r,0,1000
DURIK1,0,1000
DURIPP_f,0,1000
DURIPP_r,0,1000
DURIt2,0,1000
DUTPDP,0,1000
DXPRIr_f,0,1000
DXPRIr_r,0,1000
DXPS,0,1000
D_LACD,0,1000
D_LACt2_f,0,1000
D_LACt2_r,0,1000
E4PD_f,0,1000
E4PD_r,0,1000
EAR100x,0,1000
EAR10M12x,0,1000
EAR11M12x,0,1000
EAR120x,0,1000
EAR12M14x,0,1000
EAR13M14x,0,1000
EAR140x,0,1000
EAR14M16x,0,1000
EAR15M16x,0,1000
EAR160x,0,1000
EAR180x,0,1000
EAR40x,0,1000
EAR4M6x,0,1000
EAR5M6x,0,1000
EAR60x,0,1000
EAR6M8x,0,1000
EAR7M8x,0,1000
EAR80x,0,1000
EAR8M10x,0,1000
EAR9M10x,0,1000
ECOAH1_f,0,1000
ECOAH1_r,0,1000
ECOAH1R_f,0,1000
ECOAH1R_r,0,1000
EDA_R_f,0,1000
EDA_R_r,0,1000
EHGLAT,0,1000
ENO_f,0,1000
ENO_r,0,1000
ETHAAL,0,1000
ETHSO3abc,0,1000
ETOHt_f,0,1000
ETOHt_r,0,1000
EX_12dgr180_e_f,0,1000
EX_12dgr180_e_r,0,1000
EX_13ppd_e_f,0,1000
EX_13ppd_e_r,0,1000
EX_15dap_e_f,0,1000
EX_15dap_e_r,0,1000
EX_26dap__M_e_f,0,1000
EX_26dap__M_e_r,0,1000
EX_2obut_e_f,0,1000
EX_2obut_e_r,0,1000
EX_Lcyst_e_f,0,1000
EX_Lcyst_e_r,0,1000
EX_Tyr__ggn_e_f,0,1000
EX_Tyr__ggn_e_r,0,1000
EX_ac_e_f,0,1000
EX_ac_e_r,0,1000
EX_acald_e_f,0,1000
EX_acald_e_r,0,1000
EX_acgam_e_f,0,1000
EX_acgam_e_r,0,1000
EX_ade_e_f,0,1000
EX_ade_e_r,0,1000
EX_adn_e_f,0,1000
EX_adn_e_r,0,1000
EX_adocbl_e_f,0,1000
EX_adocbl_e_r,0,1000
EX_ala__D_e_f,0,1000
EX_ala__D_e_r,0,1000
EX_ala__L_e_f,0,1000
EX_ala__L_e_r,0,1000
EX_alaasp_e_f,0,1000
EX_alaasp_e_r,0,1000
EX_alagln_e_f,0,1000
EX_alagln_e_r,0,1000
EX_alaglu_e_f,0,1000
EX_alaglu_e_r,0,1000
EX_alagly_e_f,0,1000
EX_alagly_e_r,0,1000
EX_alahis_e_f,0,1000
EX_alahis_e_r,0,1000
EX_alaleu_e_f,0,1000
EX_alaleu_e_r,0,1000
EX_alathr_e_f,0,1000
EX_alathr_e_r,0,1000
EX_alltn_e_f,0,1000
EX_alltn_e_r,0,1000
EX_arab__L_e_f,0,1000
EX_arab__L_e_r,0,1000
EX_arbt_e_f,0,1000
EX_arbt_e_r,0,1000
EX_arg__L_e_f,0,1000
EX_arg__L_e_r,0,1000
EX_asn__L_e_f,0,1000
EX_asn__L_e_r,0,1000
EX_asp__L_e_f,0,1000
EX_asp__L_e_r,0,1000
EX_biomass_e_f,0,1000
EX_biomass_e_r,0,1000
EX_btn_e_f,0,1000
EX_btn_e_r,0,1000
EX_but_e_f,0,1000
EX_but_e_r,0,1000
EX_butso3_e_f,0,1000
EX_butso3_e_r,0,1000
EX_ca2_e_f,0,1000
EX_ca2_e_r,0,1000
EX_cbl1_e_f,0,1000
EX_cbl1_e_r,0,1000
EX_cbl2_e_f,0,1000
EX_cbl2_e_r,0,1000
EX_cd2_e_f,0,1000
EX_cd2_e_r,0,1000
EX_cellb_e_f,0,1000
EX_cellb_e_r,0,1000
EX_cgly_e_f,0,1000
EX_cgly_e_r,0,1000
EX_cl_e_f,0,1000
EX_cl_e_r,0,1000
EX_co2_e_f,0,1000
EX_co2_e_r,0,1000
EX_cobalt2_e_f,0,1000
EX_cobalt2_e_r,0,1000
EX_cro4_e_f,0,1000
EX_cro4_e_r,0,1000
EX_csn_e_f,0,1000
EX_csn_e_r,0,1000
EX_cu2_e_f,0,1000
EX_cu2_e_r,0,1000
EX_cys__L_e_f,0,1000
EX_cys__L_e_r,0,1000
EX_cytd_e_f,0,1000
EX_cytd_e_r,0,1000
EX_dad__2_e_f,0,1000
EX_dad__2_e_r,0,1000
EX_dcyt_e_f,0,1000
EX_dcyt_e_r,0,1000
EX_ddca_e_f,0,1000
EX_ddca_e_r,0,1000
EX_dextrin_e_f,0,1000
EX_dextrin_e_r,0,1000
EX_dgsn_e_f,0,1000
EX_dgsn_e_r,0,1000
EX_din_e_f,0,1000
EX_din_e_r,0,1000
EX_drib_e_f,0,1000
EX_drib_e_r,0,1000
EX_duri_e_f,0,1000
EX_duri_e_r,0,1000
EX_ethso3_e_f,0,1000
EX_ethso3_e_r,0,1000
EX_etoh_e_f,0,1000
EX_etoh_e_r,0,1000
EX_fe2_e_f,0,1000
EX_fe2_e_r,0,1000
EX_fe3_e_f,0,1000
EX_fe3_e_r,0,1000
EX_fecrm_e_f,0,1000
EX_fecrm_e_r,0,1000
EX_fol_e_f,0,1000
EX_fol_e_r,0,1000
EX_for_e_f,0,1000
EX_for_e_r,0,1000
EX_fru_e_f,0,1000
EX_fru_e_r,0,1000
EX_fuc1p__L_e_f,0,1000
EX_fuc1p__L_e_r,0,1000
EX_g6p_e_f,0,1000
EX_g6p_e_r,0,1000
EX_gal_e_f,0,1000
EX_gal_e_r,0,1000
EX_galt_e_f,0,1000
EX_galt_e_r,0,1000
EX_galur_e_f,0,1000
EX_galur_e_r,0,1000
EX_gam_e_f,0,1000
EX_gam_e_r,0,1000
EX_gcald_e_f,0,1000
EX_gcald_e_r,0,1000
EX_glc__D_e_f,0,1000
EX_glc__D_e_r,0,1000
EX_gln__L_e_f,0,1000
EX_gln__L_e_r,0,1000
EX_glu__L_e_f,0,1000
EX_glu__L_e_r,0,1000
EX_gly_e_f,0,1000
EX_gly_e_r,0,1000
EX_glyasn_e_f,0,1000
EX_glyasn_e_r,0,1000
EX_glyasp_e_f,0,1000
EX_glyasp_e_r,0,1000
EX_glyb_e_f,0,1000
EX_glyb_e_r,0,1000
EX_glyc_e_f,0,1000
EX_glyc_e_r,0,1000
EX_glyc3p_e_f,0,1000
EX_glyc3p_e_r,0,1000
EX_glycys_e_f,0,1000
EX_glycys_e_r,0,1000
EX_glygln_e_f,0,1000
EX_glygln_e_r,0,1000
EX_glyglu_e_f,0,1000
EX_glyglu_e_r,0,1000
EX_glygn2_e_f,0,1000
EX_glygn2_e_r,0,1000
EX_glygn4_e_f,0,1000
EX_glygn4_e_r,0,1000
EX_glygn5_e_f,0,1000
EX_glygn5_e_r,0,1000
EX_glyleu_e_f,0,1000
EX_glyleu_e_r,0,1000
EX_glymet_e_f,0,1000
EX_glymet_e_r,0,1000
EX_glyphe_e_f,0,1000
EX_glyphe_e_r,0,1000
EX_glypro_e_f,0,1000
EX_glypro_e_r,0,1000
EX_glytyr_e_f,0,1000
EX_glytyr_e_r,0,1000
EX_gua_e_f,0,1000
EX_gua_e_r,0,1000
EX_h_e_f,0,1000
EX_h_e_r,0,1000
EX_h2_e_f,0,1000
EX_h2_e_r,0,1000
EX_h2o_e_f,0,1000
EX_h2o_e_r,0,1000
EX_h2s_e_f,0,1000
EX_h2s_e_r,0,1000
EX_hdca_e_f,0,1000
EX_hdca_e_r,0,1000
EX_hexs_e_f,0,1000
EX_hexs_e_r,0,1000
EX_hg2_e_f,0,1000
EX_hg2_e_r,0,1000
EX_his__L_e_f,0,1000
EX_his__L_e_r,0,1000
EX_hxan_e_f,0,1000
EX_hxan_e_r,0,1000
EX_ile__L_e_f,0,1000
EX_ile__L_e_r,0,1000
EX_ins_e_f,0,1000
EX_ins_e_r,0,1000
EX_isetac_e_f,0,1000
EX_isetac_e_r,0,1000
EX_k_e_f,0,1000
EX_k_e_r,0,1000
EX_kesto_e_f,0,1000
EX_kesto_e_r,0,1000
EX_kestopt_e_f,0,1000
EX_kestopt_e_r,0,1000
EX_kestottr_e_f,0,1000
EX_kestottr_e_r,0,1000
EX_lac__D_e_f,0,1000
EX_lac__D_e_r,0,1000
EX_lac__L_e_f,0,1000
EX_lac__L_e_r,0,1000
EX_lcts_e_f,0,1000
EX_lcts_e_r,0,1000
EX_leu__L_e_f,0,1000
EX_leu__L_e_r,0,1000
EX_lys__L_e_f,0,1000
EX_lys__L_e_r,0,1000
EX_malt_e_f,0,1000
EX_malt_e_r,0,1000
EX_malthx_e_f,0,1000
EX_malthx_e_r,0,1000
EX_malttr_e_f,0,1000
EX_malttr_e_r,0,1000
EX_man_e_f,0,1000
EX_man_e_r,0,1000
EX_man6p_e_f,0,1000
EX_man6p_e_r,0,1000
EX_mantr_e_f,0,1000
EX_mantr_e_r,0,1000
EX_melib_e_f,0,1000
EX_melib_e_r,0,1000
EX_meoh_e_f,0,1000
EX_meoh_e_r,0,1000
EX_met__D_e_f,0,1000
EX_met__D_e_r,0,1000
EX_met__L_e_f,0,1000
EX_met__L_e_r,0,1000
EX_metala_e_f,0,1000
EX_metala_e_r,0,1000
EX_metsox__R__L_e_f,0,1000
EX_metsox__R__L_e_r,0,1000
EX_metsox__S__L_e_f,0,1000
EX_metsox__S__L_e_r,0,1000
EX_mg2_e_f,0,1000
EX_mg2_e_r,0,1000
EX_mn2_e_f,0,1000
EX_mn2_e_r,0,1000
EX_mnl_e_f,0,1000
EX_mnl_e_r,0,1000
EX_mobd_e_f,0,1000
EX_mobd_e_r,0,1000
EX_mops_e_f,0,1000
EX_mops_e_r,0,1000
EX_mqn8_e_f,0,1000
EX_mqn8_e_r,0,1000
EX_mso3_e_f,0,1000
EX_mso3_e_r,0,1000
EX_n2_e_f,0,1000
EX_n2_e_r,0,1000
EX_na1_e_f,0,1000
EX_na1_e_r,0,1000
EX_nac_e_f,0,1000
EX_nac_e_r,0,1000
EX_nh4_e_f,0,1000
EX_nh4_e_r,0,1000
EX_no2_e_f,0,1000
EX_no2_e_r,0,1000
EX_no3_e_f,0,1000
EX_no3_e_r,0,1000
EX_o2_e_f,0,1000
EX_o2_e_r,0,1000
EX_ocdca_e_f,0,1000
EX_ocdca_e_r,0,1000
EX_pb_e_f,0,1000
EX_pb_e_r,0,1000
EX_pect_e_f,0,1000
EX_pect_e_r,0,1000
EX_phe__L_e_f,0,1000
EX_phe__L_e_r,0,1000
EX_pi_e_f,0,1000
EX_pi_e_r,0,1000
EX_ppi_e_f,0,1000
EX_ppi_e_r,0,1000
EX_pro__L_e_f,0,1000
EX_pro__L_e_r,0,1000
EX_ptrc_e_f,0,1000
EX_ptrc_e_r,0,1000
EX_raffin_e_f,0,1000
EX_raffin_e_r,0,1000
EX_rib__D_e_f,0,1000
EX_rib__D_e_r,0,1000
EX_ribflv_e_f,0,1000
EX_ribflv_e_r,0,1000
EX_salcn_e_f,0,1000
EX_salcn_e_r,0,1000
EX_sbt__D_e_f,0,1000
EX_sbt__D_e_r,0,1000
EX_ser__L_e_f,0,1000
EX_ser__L_e_r,0,1000
EX_sheme_e_f,0,1000
EX_sheme_e_r,0,1000
EX_so4_e_f,0,1000
EX_so4_e_r,0,1000
EX_spmd_e_f,0,1000
EX_spmd_e_r,0,1000
EX_strch1_e_f,0,1000
EX_strch1_e_r,0,1000
EX_strch2_e_f,0,1000
EX_strch2_e_r,0,1000
EX_stys_e_f,0,1000
EX_stys_e_r,0,1000
EX_succ_e_f,0,1000
EX_succ_e_r,0,1000
EX_sucr_e_f,0,1000
EX_sucr_e_r,0,1000
EX_sulfac_e_f,0,1000
EX_sulfac_e_r,0,1000
EX_taur_e_f,0,1000
EX_taur_e_r,0,1000
EX_thm_e_f,0,1000
EX_thm_e_r,0,1000
EX_thr__L_e_f,0,1000
EX_thr__L_e_r,0,1000
EX_thymd_e_f,0,1000
EX_thymd_e_r,0,1000
EX_tre_e_f,0,1000
EX_tre_e_r,0,1000
EX_trp__L_e_f,0,1000
EX_trp__L_e_r,0,1000
EX_tsul_e_f,0,1000
EX_tsul_e_r,0,1000
EX_ttdca_e_f,0,1000
EX_ttdca_e_r,0,1000
EX_tyr__L_e_f,0,1000
EX_tyr__L_e_r,0,1000
EX_ura_e_f,0,1000
EX_ura_e_r,0,1000
EX_urea_e_f,0,1000
EX_urea_e_r,0,1000
EX_uri_e_f,0,1000
EX_uri_e_r,0,1000
EX_val__L_e_f,0,1000
EX_val__L_e_r,0,1000
EX_xan_e_f,0,1000
EX_xan_e_r,0,1000
EX_xyl__D_e_f,0,1000
EX_xyl__D_e_r,0,1000
EX_zn2_e_f,0,1000
