"id","name","compartment","is_core","is_boundary","is_external_boundary","is_internal_boundary","primary_class","boundary_subtype"
"gam__p","D-Glucosamine","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"pe140__c","Phosphatidylethanolamine (ditetradecanoyl, n-C14:0)","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"pgp120__c","Phosphatidylglycerophosphate (didodecanoyl, n-C12:0)","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"cdp__c","CDP C9H12N3O11P2","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"clpn180__p","Cardiolipin (tetraoctadecanoyl, n-C18:0)","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"glyb__p","Glycine betaine","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"ipdp__c","Isopentenyl diphosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"lac____L__p","L-Lactate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"2agpe180__p","2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0)","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"ppbng__c","Porphobilinogen","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"gam6p__p","D-Glucosamine 6-phosphate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"meoh__c","Methanol","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"pydx__e","Pyridoxal","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"metsox__R____L__c","L-methionine-R-sulfoxide","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"pheme__c","Protoheme C34H30FeN4O4","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"hmgth__c","Hydroxymethylglutathione","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"fe3dcit__c","Fe(III)dicitrate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"gua__e","Guanine","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"4hthr__c","4-Hydroxy-L-threonine","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"sel__e","Selenate","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"12ppd____S__c","(S)-Propane-1,2-diol","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"glyc____R__e","(R)-Glycerate","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"2ohph__c","2-Octaprenyl-6-hydroxyphenol","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"eca4colipa__e","(enterobacterial common antigen)x4 core oligosaccharide lipid A","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"2dglc__p","2 Deoxy D glucose C6H12O5","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"sucglu__c","N2-Succinyl-L-glutamate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"no__c","Nitric oxide","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"cyan__e","Hydrogen cyanide","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"op4en__c","2-Oxopent-4-enoate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"hom____L__p","L-Homoserine","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"nadph__c","Nicotinamide adenine dinucleotide phosphate - reduced","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"dmso__c","Dimethyl sulfoxide","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"acglu__c","N-Acetyl-L-glutamate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"3hddecACP__c","(R)-3-Hydroxydodecanoyl-[acyl-carrier protein]","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"2obut__c","2-Oxobutanoate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"dtdp4d6dm__c","DTDP-4-dehydro-6-deoxy-L-mannose","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"dmpp__c","Dimethylallyl diphosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"cddec5eACP__c","Cis-dodec-5-enoyl-[acyl-carrier protein] (n-C12:1)","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"gthrd__p","Reduced glutathione","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"malttr__c","Maltotriose C18H32O16","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"1odec11eg3p__p","1-octadec-11-enoyl-sn-glycerol 3-phosphate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"rbflvrd__c","Reduced riboflavin","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"sucarg__c","N2-Succinyl-L-arginine","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"tagdp____D__c","D-Tagatose 1,6-biphosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"iscu__c","IscU scaffold protein","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"arab____L__p","L-Arabinose","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"cxsam__c","Carboxy-S-adenosyl-L-methionine","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"crn__c","L-Carnitine","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"gsn__p","Guanosine","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"dnad__c","Deamino-NAD+","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"mteo2__c","Methanetelluronate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"glyc__c","Glycerol","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"no3__p","Nitrate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"val____L__c","L-Valine","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"pro____L__c","L-Proline","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"ddca__p","Dodecanoate (n-C12:0)","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"ala__B__e","Beta-Alanine","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"cbasp__c","N-Carbamoyl-L-aspartate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"mobd__c","Molybdate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"mqn8__c","Menaquinone 8","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"lac____D__p","D-Lactate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"fecrm__un__e","Ferrichrome minus Fe(III)","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"ala____D__p","D-Alanine","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"fuc____L__e","L-Fucose","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"malACP__c","Malonyl-[acyl-carrier protein]","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"malthp__c","Maltoheptaose","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"tsul__e","Thiosulfate","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"lipa__cold__c","Cold adapted KDO(2)-lipid (A)","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"3cmp__e","3  CMP C9H12N3O8P","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"sarcs__c","Sarcosine C3H7NO2","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"butso3__e","Butanesulfonate","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"ptrc__e","Putrescine","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"acgal1p__p","N-Acetyl-D-galactosamine 1-phosphate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"hxa__e","Hexanoate (n-C6:0)","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"3hpppn__c","3-(3-hydroxy-phenyl)propionate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"fe3hox__c","Fe(III)hydroxamate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"acgal1p__e","N-Acetyl-D-galactosamine 1-phosphate","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"leu____L__p","L-Leucine","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"malthx__e","Maltohexaose","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"lyx____L__p","L-Lyxose","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"3sala__c","3-Sulfino-L-alanine","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"feoxam__p","Generic ferrioxamine-Fe-III","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"3hdecACP__c","(R)-3-Hydroxydecanoyl-[acyl-carrier protein]","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"taur__p","Taurine C2H7NO3S","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"cdec3eACP__c","Cis-dec-3-enoyl-[acyl-carrier protein] (n-C10:1)","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"3hcmrs7eACP__c","(R)-3-hydroxy-cis-myristol-7-eoyl-[acyl-carrier protein]","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"h2o2__p","Hydrogen peroxide","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"glu____L__p","L-Glutamate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"dimp__e","DIMP C10H12N4O7P","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"3ump__e","3  UMP C9H11N2O9P","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"pe161__c","Phosphatidylethanolamine (dihexadec-9enoyl, n-C16:1)","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"2odecg3p__p","2-octadecanoyl-sn-glycerol 3-phosphate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"nac__p","Nicotinate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"1tdecg3p__p","1-tetradecanoyl-sn-glycerol 3-phosphate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"anhgm__p","N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramic acid","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"udpLa4o__c","UDP-4-keto-pyranose","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"ethso3__e","Ethanesulfonate","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"psclys__e","Psicoselysine","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"unagamuf__p","Undecaprenyl-diphospho N-acetylglucosamine-N-acetylmannosaminuronate-N-acetamido-4,6-dideoxy-D-galactose","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"tartr____D__p","D-tartrate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"n2o__p","Nitrous oxide","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"udpgal__p","UDPgalactose","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"gfgaragund__c","Galactofuranosyl-glucosyl-O-acetyl-rhamanosyl-N-acetylglucosamyl-undecaprenyl diphosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"3oddecACP__c","3-Oxododecanoyl-[acyl-carrier protein]","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"na15dap__c","N-3-aminopropyl-1,5-diaminopentane","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"quin__e","Quinate","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"glyc____R__p","(R)-Glycerate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"3amac__c","3-Aminoacrylate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"pg181__c","Phosphatidylglycerol (dioctadec-11-enoyl, n-C18:1)","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"ethso3__p","Ethanesulfonate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"12dgr141__c","1,2-Diacyl-sn-glycerol (ditetradec-7-enoyl, n-C14:1)","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"lipoate__c","Lipoate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"3ooctdACP__c","3-Oxooctadecanoyl-[acyl-carrier protein]","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"but2eACP__c","But-2-enoyl-[acyl-carrier protein]","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"pgp161__p","Phosphatidylglycerophosphate (dihexadec-9-enoyl, n-C16:1)","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"fe3dhbzs3__c","2-3-dihydroxybenzoylserine trimer-Fe-III","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"12dgr180__c","1,2-Diacyl-sn-glycerol (dioctadecanoyl, n-C18:0)","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"psuri__e","Pseudouridine","e",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"ddca__c","Dodecanoate (n-C12:0)","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"pyr__c","Pyruvate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"xdp__c","XDP","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"dump__c","DUMP C9H11N2O8P","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"acon__C__c","Cis-Aconitate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"dsbgrd__p","Periplasmic disulfide isomerase/thiol-disulphide oxidase (reduced)","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"23dhacoa__c","2,3-dehydroadipyl-CoA","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"4mpetz__c","4-Methyl-5-(2-phosphoethyl)-thiazole","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"ppal__e","Propanal","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"ru5p____L__c","L-Ribulose 5-phosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"sucr__e","Sucrose C12H22O11","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"3hadpcoa__c","(3S)-3-Hydroxyadipyl-CoA","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"ocdcap__c","Octadecanoyl-phosphate (n-C18:0)","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"lac____L__c","L-Lactate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"mal____D__c","D-Malate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"acolipa__e","4-Amino-4-deoxy-L-arabinose modified core oligosaccharide lipid A","e",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"anhm__c","1,6-anhydrous-N-Acetylmuramate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"urea__e","Urea CH4N2O","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"4fe4s__c","[4Fe-4S] iron-sulfur cluster","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"gcald__c","Glycolaldehyde","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"fe3__p","Iron (Fe3+)","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"fusa__e","Fusidic acid","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"tyrp__e","Phosphotyrosine","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"hdcea__e","Hexadecenoate (n-C16:1)","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"gdpddman__c","GDP-4-dehydro-6-deoxy-D-mannose","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"dhptdn__c","6,7-Dihydropteridine","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"galct____D__c","D-Galactarate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"grxox__c","Glutaredoxin (oxidized)","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"4hbz__p","4-Hydroxybenzoate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"1tdec7eg3p__c","1-tetradec-7-enoyl-sn-glycerol 3-phosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"pgp180__c","Phosphatidylglycerophosphate (dioctadecanoyl, n-C18:0)","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"2ddecg3p__p","2-dodecanoyl-sn-glycerol 3-phosphate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"dha__c","Dihydroxyacetone","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"gthrd__e","Reduced glutathione","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"urdglyc__c","(-)-Ureidoglycolate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"prpncoa__c","Propenoyl-CoA","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"dcacoa__c","Decanoyl-CoA (n-C10:0CoA)","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"so3__e","Sulfite","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"acgam__p","N-Acetyl-D-glucosamine","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"2hdec9eg3p__p","2-hexadec-9-enoyl-sn-glycerol 3-phosphate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"sel__c","Selenate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"3fe4s__c","[3Fe-4S] damaged iron-sulfur cluster","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"lipoamp__c","Lipoyl-AMP","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"icit__c","Isocitrate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"2dglc__e","2 Deoxy D glucose C6H12O5","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"melib__p","Melibiose C12H22O11","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"rmn__p","L-Rhamnose","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"galctn____D__p","D-Galactonate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"lac____D__c","D-Lactate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"frulys__e","Fructoselysine","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"nadh__c","Nicotinamide adenine dinucleotide - reduced","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"2dr5p__c","2-Deoxy-D-ribose 5-phosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"amp__c","AMP C10H12N5O7P","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"cmp__e","CMP C9H12N3O8P","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"pydam__e","Pyridoxamine","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"3php__c","3-Phosphohydroxypyruvate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"dtdp__c","DTDP C10H13N2O11P2","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"dhf__c","7,8-Dihydrofolate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"gmp__p","GMP C10H12N5O8P","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"56dura__c","5,6-dihydrouracil","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"4hoxpacd__p","4-Hydroxyphenylacetaldehyde","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"for__c","Formate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"urate__c","Urate C5H4N4O3","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"pi__e","Phosphate","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"3amp__e","3  AMP C10H12N5O7P","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"h2__c","Hydrogen","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"14glucan__e","1,4-alpha-D-glucan","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"thmmp__c","Thiamin monophosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"psd5p__c","Pseudouridine 5  phosphate C9H11N2O9P","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"b2coa__c","Crotonoyl-CoA","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"fe3__e","Iron (Fe3+)","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"asp____L__e","L-Aspartate","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"athr____L__c","L-Allo-threonine","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"3opalmACP__c","3-Oxohexadecanoyl-[acyl-carrier protein]","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"3hcvac11eACP__c","(R)-3-hydroxy-cis-vacc-11-enoyl-[acyl-carrier protein]","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"sq__p","Sulphoquinovose","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"thr____L__e","L-Threonine","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"maltpt__e","Maltopentaose","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"metsox__S____L__e","L-Methionine Sulfoxide","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"acampnt__c","2-N-acetamidomethylphosphonate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"coa__c","Coenzyme A","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"kdo2lipid4L__c","KDO(2)-lipid IV(A) with laurate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"asn____L__c","L-Asparagine","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"nac__c","Nicotinate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"4per__c","4-Phospho-D-erythronate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"no2__c","Nitrite","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"15dap__e","1,5-Diaminopentane","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"udp__c","UDP C9H11N2O12P2","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"hdd2coa__c","Trans-Hexadec-2-enoyl-CoA","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"hxan__c","Hypoxanthine","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"2dh3dgal6p__c","2-Dehydro-3-deoxy-D-galactonate 6-phosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"no__e","Nitric oxide","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"ap4a__c","P1,P4-Bis(5'-adenosyl) tetraphosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"leu____L__c","L-Leucine","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"25aics__c","(S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"meoh__e","Methanol","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"melib__e","Melibiose C12H22O11","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"35cgmp__c","3',5'-Cyclic GMP","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"2ddglcn__p","2-Dehydro-3-deoxy-D-gluconate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"adocbip__c","Adenosyl cobinamide phosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"etha__e","Ethanolamine","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"gdpfuc__c","GDP-L-fucose","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"glyc3p__p","Glycerol 3-phosphate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"unaga__c","Undecaprenyl diphospho N-acetyl-glucosamine","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"k__p","Potassium","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"gtp__p","GTP C10H12N5O14P3","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"xylu____L__p","L-Xylulose","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"maltttr__e","Maltotetraose","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"glcur__e","D-Glucuronate","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"metsox__S____L__c","L-Methionine Sulfoxide","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"crncoa__c","L-Carnitinyl-CoA","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"fe3hox__e","Fe(III)hydroxamate","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"3ump__p","3  UMP C9H11N2O9P","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"g3ps__p","Glycerophosphoserine","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"ggbutal__c","Gamma-glutamyl-gamma-butyraldehyde","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"gbbtn__e","Gamma-butyrobetaine","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"pg140__c","Phosphatidylglycerol (ditetradecanoyl, n-C14:0)","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"4abz__c","4-Aminobenzoate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"mso3__p","Methanesulfonate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"pa140__p","1,2-ditetradecanoyl-sn-glycerol 3-phosphate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"LalaDgluMdap__c","L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"cbl1__p","Cob(I)alamin","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"enter__e","Enterochelin","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"apg180__c","Acyl phosphatidylglycerol (n-C18:0)","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"colipa__c","Core oligosaccharide lipid A","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"LalaLglu__c","L-alanine-L-glutamate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"appl__c","1-Aminopropan-2-ol","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"aragund__c","O-acetyl-rhamanosyl-N-acetylglucosamyl-undecaprenyl diphosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"2dglc__c","2 Deoxy D glucose C6H12O5","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"14dhncoa__c","1,4-dihydroxy-2-napthoyl-CoA","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"3omrsACP__c","3-Oxotetradecanoyl-[acyl-carrier protein]","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"o16a2und__p","(O16 antigen)x2 undecaprenyl diphosphate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"mmet__c","S-Methyl-L-methionine","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"pgp181__c","Phosphatidylglycerophosphate (dioctadec-11-enoyl, n-C18:1)","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"acald__c","Acetaldehyde","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
